,level_0,level_1,file name
1310,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,calories,328
1311,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,avg HR,153
1312,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,max HR,167
1313,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,elevation gain,43
1314,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,elevation loss,60
1315,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,min elevation,389
1316,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,max elevation,413
1317,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,avg cadence,86
1318,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,max cadence,105
1319,2021-11-09_16-26-39_nk_a08544e4-75ee-437b-9a3b-da10f2ac1e5b.metadata.json,steps,4056
